"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72202012839","2025-01-19","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.6","24","  70.2","24","1016.3","21","015.2","24","  8.5","24","  7.7","24"," 17.1"," 28.0","  84.9"," ","  69.1"," "," 0.48","G","999.9","000000"
"72202012839","2025-01-20","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  65.8","24","  60.3","24","1020.7","22","019.5","24","  9.0","24","  5.2","24","  9.9"," 15.9","  78.1"," ","  57.9"," "," 0.08","G","999.9","010000"
"72202012839","2025-01-21","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  66.5","24","  63.3","24","1020.9","20","020.2","24","  6.4","24","  5.4","24","  9.9","999.9","  80.1"," ","  57.9"," "," 0.07","G","999.9","010000"
"72202012839","2025-01-22","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  61.9","24","  60.1","24","1019.0","16","018.1","23","  6.5","24","  6.6","24"," 13.0"," 22.9","  80.1"," ","  52.0"," "," 0.00","G","999.9","110000"
"72202012839","2025-01-23","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  55.5","24","  54.5","24","1020.8","22","019.8","23","  6.2","24","  6.3","24","  8.9"," 15.0","  69.1"," ","  52.0"," "," 0.11","G","999.9","110000"
"72202012839","2025-01-24","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  52.0","24","  48.4","24","1022.7","22","021.7","24","  6.7","24","  7.2","24","  8.9"," 18.1","  59.0"," ","  48.0"," "," 0.06","G","999.9","010000"
"72202012839","2025-01-25","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  58.2","24","  43.4","24","1026.4","24","025.4","24"," 10.0","24","  8.4","24"," 14.0"," 22.0","  73.0"," ","  46.9"," "," 0.00","G","999.9","000000"
"72202012839","2025-01-26","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  66.2","24","  54.4","24","1026.2","24","025.1","24"," 10.0","24","  5.8","24"," 11.1"," 20.0","  75.9"," ","  46.9"," "," 0.00","G","999.9","000000"
"72202012839","2025-01-27","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  68.8","24","  57.0","24","1022.2","24","021.2","24"," 10.0","24","  4.0","24","  7.0","999.9","  79.0"," ","  59.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-01-28","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  68.2","24","  55.6","24","1019.4","24","018.3","24"," 10.0","24","  3.5","24","  6.0","999.9","  80.1"," ","  57.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-01-29","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  68.9","24","  58.1","24","1020.1","24","019.1","24"," 10.0","24","  2.7","24","  7.0","999.9","  80.1"," ","  57.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-01-30","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  69.8","24","  62.1","24","1021.2","24","020.2","24"," 10.0","24","  4.4","24"," 12.0"," 17.1","  80.1"," ","  57.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-01-31","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  73.1","24","  64.9","24","1020.6","23","019.7","24"," 10.0","24","  9.0","24"," 15.0"," 25.1","  79.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-01","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.7","24","  68.9","24","1019.2","21","018.3","24"," 10.0","24","  4.2","24"," 11.1"," 20.0","  84.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-02","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.7","24","  70.7","24","1020.3","20","019.4","24"," 10.0","24","  6.1","24"," 12.0"," 20.0","  84.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-03","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  76.4","24","  70.6","24","1020.7","19","019.8","24"," 10.0","24","  7.1","24"," 12.0"," 19.0","  82.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-04","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.5","24","  68.5","24","1021.3","24","020.3","24"," 10.0","24","  4.7","24","  8.0"," 17.1","  82.0"," ","  70.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-05","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  74.5","24","  65.8","24","1021.3","24","020.3","24"," 10.0","24","  6.6","24"," 12.0"," 18.1","  82.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-06","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  74.3","24","  64.7","24","1021.2","24","020.2","24"," 10.0","24","  7.1","24"," 11.1"," 18.1","  81.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-07","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  74.7","24","  65.5","24","1021.1","24","020.1","24"," 10.0","24","  5.9","24"," 12.0"," 15.9","  82.0"," ","  68.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-08","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.0","24","  65.7","24","1021.2","24","020.1","24"," 10.0","24","  7.0","24","  9.9"," 18.1","  82.0"," ","  68.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-09","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.7","24","  67.7","24","1021.4","24","020.5","24"," 10.0","24","  6.5","24","  9.9"," 21.0","  82.9"," ","  68.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-10","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.5","24","  67.7","24","1022.0","22","021.2","24"," 10.0","24","  5.7","24"," 11.1"," 17.1","  82.9"," ","  68.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-11","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.7","24","  66.6","24","1019.9","24","018.9","24"," 10.0","24","  8.9","24"," 14.0"," 22.0","  82.0"," ","  68.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-12","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.6","24","  68.4","24","1017.4","20","016.4","24"," 10.0","24","  9.0","24"," 15.9"," 26.0","  82.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-13","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  77.8","24","  71.5","24","1020.0","21","019.0","24"," 10.0","24","  9.5","24"," 14.0"," 22.9","  84.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-14","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  77.8","24","  70.2","24","1024.7","24","023.7","24"," 10.0","24","  6.2","24"," 14.0"," 21.0","  84.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-15","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  77.0","24","  65.6","24","1022.1","23","021.3","24"," 10.0","24"," 11.8","24"," 18.1"," 25.1","  84.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-16","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  78.4","24","  67.1","24","1016.5","24","015.4","24"," 10.0","24","  9.2","24"," 14.0"," 28.0","  84.9"," ","  73.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-17","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  74.9","24","  66.1","24","1017.2","24","016.1","24"," 10.0","24","  6.1","24","  8.9"," 17.1","  84.9"," ","  69.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-18","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.2","24","  66.6","24","1017.6","19","016.8","24"," 10.0","24","  6.2","24"," 11.1"," 18.1","  82.9"," ","  69.1"," "," 0.00","G","999.9","010000"
"72202012839","2025-02-19","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  75.6","24","  68.6","24","1015.9","22","015.1","24","  9.4","24","  6.3","24"," 12.0"," 25.1","  84.0"," ","  68.0"," "," 0.59","G","999.9","010000"
"72202012839","2025-02-20","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  73.6","24","  65.4","24","1016.1","22","015.2","24"," 10.0","24","  7.0","24"," 11.1"," 18.1","  84.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-21","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  65.9","24","  53.4","24","1022.4","24","021.4","24"," 10.0","24","  8.4","24"," 14.0"," 22.0","  78.1"," ","  59.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-22","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  69.3","24","  54.4","24","1024.8","24","023.8","24"," 10.0","24","  9.8","24"," 17.1"," 24.1","  75.0"," ","  59.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-23","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  70.4","24","  57.8","24","1022.1","24","021.1","24"," 10.0","24","  4.9","24"," 12.0"," 18.1","  78.1"," ","  64.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-24","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  69.9","24","  60.6","24","1016.1","24","015.1","24","  9.9","24","  7.0","24"," 14.0"," 22.9","  78.1"," ","  64.0"," "," 0.00","G","999.9","010000"
"72202012839","2025-02-25","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  71.5","24","  64.1","24","1009.6","20","008.5","24"," 10.0","24","  7.0","24"," 15.5"," 17.1","  78.1","*","  64.4","*"," 0.13","G","999.9","010000"
"72202012839","2025-02-26","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  69.7","24","  59.7","24","1014.9","24","013.9","24"," 10.0","24","  4.8","24"," 11.1"," 15.0","  81.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-27","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  72.9","24","  62.7","24","1016.9","24","015.9","24"," 10.0","24","  4.5","24"," 12.0"," 21.0","  81.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72202012839","2025-02-28","25.78805","-80.31694","1.4","MIAMI INTERNATIONAL AIRPORT, FL US","  70.8","21","  59.0","21","1016.8","21","015.7","21"," 10.0","21","  4.9","21","  8.0","999.9","  80.1","*","  63.0","*"," 0.00","G","999.9","000000"
